date,team,season,opponent,attendance,result,runs_scored,runs_allowed,month,day_of_week,is_weekend,is_opening_day,is_rival,is_playoff_race,game_number
2023-05-16,MIA,2023,WSN,8811.0,W-wo,5.0,4.0,5,1,0,0,0,0,23
2023-05-17,MIA,2023,WSN,8451.0,W,4.0,3.0,5,2,0,0,0,0,24
2023-05-18,MIA,2023,WSN,7752.0,W,5.0,3.0,5,3,0,0,0,0,25
2023-05-30,MIA,2023,SDP,11930.0,L,4.0,9.0,5,1,0,0,0,0,26
2023-05-31,MIA,2023,SDP,11773.0,W-wo,2.0,1.0,5,2,0,0,0,0,27
2023-06-01,MIA,2023,SDP,8405.0,L,1.0,10.0,6,3,0,0,0,0,28
2023-06-02,MIA,2023,OAK,8582.0,W,4.0,0.0,6,4,1,0,0,0,29
2023-06-03,MIA,2023,OAK,10649.0,W,12.0,1.0,6,5,1,0,0,0,30
2023-06-04,MIA,2023,OAK,12507.0,W,7.0,5.0,6,6,1,0,0,0,31
2023-06-05,MIA,2023,KCR,7232.0,W,9.0,6.0,6,0,0,0,0,0,32
2023-06-06,MIA,2023,KCR,7342.0,W,6.0,1.0,6,1,0,0,0,0,33
2023-06-07,MIA,2023,KCR,7673.0,W,6.0,1.0,6,2,0,0,0,0,34
2023-06-19,MIA,2023,TOR,12226.0,W,11.0,0.0,6,0,0,0,0,0,35
2023-06-20,MIA,2023,TOR,9809.0,L,0.0,2.0,6,1,0,0,0,0,36
2023-06-21,MIA,2023,TOR,15701.0,L,3.0,6.0,6,2,0,0,0,0,37
2023-06-22,MIA,2023,PIT,8261.0,W,6.0,4.0,6,3,0,0,0,0,38
2023-06-23,MIA,2023,PIT,11843.0,L,1.0,3.0,6,4,1,0,0,0,39
2023-06-24,MIA,2023,PIT,24668.0,W-wo,4.0,3.0,6,5,1,0,0,0,40
2023-06-25,MIA,2023,PIT,21552.0,W,2.0,0.0,6,6,1,0,0,0,41
2023-07-03,MIA,2023,STL,19638.0,W,5.0,4.0,7,0,0,0,0,0,42
2023-07-04,MIA,2023,STL,16437.0,W,15.0,2.0,7,1,0,0,0,0,43
2023-07-05,MIA,2023,STL,9911.0,W-wo,10.0,9.0,7,2,0,0,0,0,44
2023-07-06,MIA,2023,STL,8763.0,L,0.0,3.0,7,3,0,0,0,0,45
2023-07-07,MIA,2023,PHI,13850.0,L,3.0,4.0,7,4,1,0,0,0,46
2023-07-08,MIA,2023,PHI,18132.0,W,5.0,3.0,7,5,1,0,0,0,47
2023-07-09,MIA,2023,PHI,21159.0,W,7.0,3.0,7,6,1,0,0,0,48
2023-07-21,MIA,2023,COL,14092.0,L,1.0,6.0,7,4,1,0,0,0,49
2023-07-22,MIA,2023,COL,15226.0,L,3.0,4.0,7,5,1,0,0,0,50
2023-07-23,MIA,2023,COL,14613.0,W-wo,3.0,2.0,7,6,1,0,0,0,51
2023-07-28,MIA,2023,DET,15918.0,W,6.0,5.0,7,4,1,0,0,0,52
2023-07-29,MIA,2023,DET,32936.0,L,0.0,5.0,7,5,1,0,0,0,53
2023-07-30,MIA,2023,DET,18207.0,W,8.0,6.0,7,6,1,0,0,0,54
2023-07-31,MIA,2023,PHI,9808.0,L,2.0,4.0,7,0,0,0,0,0,55
2023-08-01,MIA,2023,PHI,9600.0,L,1.0,3.0,8,1,0,0,0,0,56
2023-08-02,MIA,2023,PHI,12669.0,W-wo,9.0,8.0,8,2,0,0,0,0,57
2023-08-03,MIA,2023,PHI,16709.0,L,2.0,4.0,8,3,0,0,0,0,58
2023-08-11,MIA,2023,NYY,30978.0,L,4.0,9.0,8,4,1,0,0,0,59
2023-08-12,MIA,2023,NYY,33980.0,W,3.0,1.0,8,5,1,0,0,0,60
2023-08-13,MIA,2023,NYY,35043.0,W-wo,8.0,7.0,8,6,1,0,0,0,61
2023-08-14,MIA,2023,HOU,13263.0,W,5.0,1.0,8,0,0,0,0,0,62
2023-08-15,MIA,2023,HOU,12981.0,L,5.0,6.0,8,1,0,0,0,0,63
2023-08-16,MIA,2023,HOU,14795.0,L,5.0,12.0,8,2,0,0,0,0,64
2023-08-25,MIA,2023,WSN,12409.0,L,4.0,7.0,8,4,1,0,0,0,65
2023-08-26,MIA,2023,WSN,13966.0,L,2.0,3.0,8,5,1,0,0,0,66
2023-08-27,MIA,2023,WSN,17216.0,W,2.0,1.0,8,6,1,0,0,0,67
2023-08-29,MIA,2023,TBR,10338.0,L,2.0,11.0,8,1,0,0,0,0,68
2023-08-30,MIA,2023,TBR,9803.0,L,0.0,3.0,8,2,0,0,0,0,69
2023-09-05,MIA,2023,LAD,11472.0,W,6.0,3.0,9,1,0,0,0,1,70
2023-09-06,MIA,2023,LAD,10591.0,W,11.0,4.0,9,2,0,0,0,1,71
2023-09-07,MIA,2023,LAD,12047.0,L,0.0,10.0,9,3,0,0,0,1,72
2023-09-15,MIA,2023,ATL,17692.0,W,9.0,6.0,9,4,1,0,0,1,73
2023-09-16,MIA,2023,ATL,24329.0,W,11.0,5.0,9,5,1,0,0,1,74
2023-09-17,MIA,2023,ATL,22051.0,W,16.0,2.0,9,6,1,0,0,1,75
2023-09-18,MIA,2023,NYM,14577.0,L,1.0,2.0,9,0,0,0,0,1,76
2023-09-19,MIA,2023,NYM,10897.0,W-wo,4.0,3.0,9,1,0,0,0,1,77
2023-09-20,MIA,2023,NYM,12045.0,L,3.0,8.0,9,2,0,0,0,1,78
2023-09-22,MIA,2023,MIL,15884.0,L,1.0,16.0,9,4,1,0,0,1,79
2023-09-23,MIA,2023,MIL,23867.0,W,5.0,4.0,9,5,1,0,0,1,80
2023-09-24,MIA,2023,MIL,17538.0,W,6.0,1.0,9,6,1,0,0,1,81
2024-03-28,MIA,2024,PIT,32564.0,L,5.0,6.0,3,3,0,1,0,0,1
2024-03-29,MIA,2024,PIT,13636.0,L,2.0,7.0,3,4,1,0,0,0,2
2024-03-30,MIA,2024,PIT,14203.0,L,3.0,9.0,3,5,1,0,0,0,3
2024-03-31,MIA,2024,PIT,15915.0,L,7.0,9.0,3,6,1,0,0,0,4
2024-04-01,MIA,2024,LAA,9411.0,L,4.0,7.0,4,0,0,0,0,0,5
2024-04-02,MIA,2024,LAA,9033.0,L,1.0,3.0,4,1,0,0,0,0,6
2024-04-03,MIA,2024,LAA,8573.0,L,2.0,10.0,4,2,0,0,0,0,7
2024-04-12,MIA,2024,ATL,14408.0,L,1.0,8.0,4,4,1,0,0,0,8
2024-04-13,MIA,2024,ATL,22327.0,W,5.0,1.0,4,5,1,0,0,0,9
2024-04-14,MIA,2024,ATL,20757.0,L,7.0,9.0,4,6,1,0,0,0,10
2024-04-15,MIA,2024,SFG,8290.0,L,3.0,4.0,4,0,0,0,0,0,11
2024-04-16,MIA,2024,SFG,8076.0,W,6.0,3.0,4,1,0,0,0,0,12
2024-04-17,MIA,2024,SFG,8179.0,L,1.0,3.0,4,2,0,0,0,0,13
2024-04-26,MIA,2024,WSN,10201.0,L,1.0,3.0,4,4,1,0,0,0,14
2024-04-27,MIA,2024,WSN,12695.0,L,4.0,11.0,4,5,1,0,0,0,15
2024-04-28,MIA,2024,WSN,15894.0,L,9.0,12.0,4,6,1,0,0,0,16
2024-04-29,MIA,2024,WSN,6376.0,L,2.0,7.0,4,0,0,0,0,0,17
2024-04-30,MIA,2024,COL,6706.0,W-wo,7.0,6.0,4,1,0,0,0,0,18
2024-05-01,MIA,2024,COL,7171.0,W,4.0,1.0,5,2,0,0,0,0,19
2024-05-02,MIA,2024,COL,7540.0,W-wo,5.0,4.0,5,3,0,0,0,0,20
2024-05-10,MIA,2024,PHI,15119.0,L,2.0,8.0,5,4,1,0,0,0,21
2024-05-11,MIA,2024,PHI,13210.0,L,3.0,8.0,5,5,1,0,0,0,22
2024-05-12,MIA,2024,PHI,13001.0,W-wo,7.0,6.0,5,6,1,0,0,0,23
2024-05-17,MIA,2024,NYM,13555.0,W,8.0,0.0,5,4,1,0,0,0,24
2024-05-18,MIA,2024,NYM,15304.0,W-wo,10.0,9.0,5,5,1,0,0,0,25
2024-05-19,MIA,2024,NYM,19946.0,L,3.0,7.0,5,6,1,0,0,0,26
2024-05-20,MIA,2024,MIL,8255.0,W-wo,3.0,2.0,5,0,0,0,0,0,27
2024-05-21,MIA,2024,MIL,6799.0,L,5.0,7.0,5,1,0,0,0,0,28
2024-05-22,MIA,2024,MIL,7792.0,W,1.0,0.0,5,2,0,0,0,0,29
2024-05-31,MIA,2024,TEX,11687.0,W,8.0,2.0,5,4,1,0,0,0,30
2024-06-01,MIA,2024,TEX,21388.0,L,0.0,7.0,6,5,1,0,0,0,31
2024-06-02,MIA,2024,TEX,13351.0,L,0.0,6.0,6,6,1,0,0,0,32
2024-06-04,MIA,2024,TBR,9234.0,L,5.0,9.0,6,1,0,0,0,0,33
2024-06-05,MIA,2024,TBR,8778.0,L,3.0,5.0,6,2,0,0,0,0,34
2024-06-07,MIA,2024,CLE,10718.0,W,3.0,2.0,6,4,1,0,0,0,35
2024-06-08,MIA,2024,CLE,15669.0,L,0.0,8.0,6,5,1,0,0,0,36
2024-06-09,MIA,2024,CLE,12850.0,L,3.0,6.0,6,6,1,0,0,0,37
2024-06-17,MIA,2024,STL,9468.0,L,6.0,7.0,6,0,0,0,0,0,38
2024-06-18,MIA,2024,STL,8850.0,W-wo,9.0,8.0,6,1,0,0,0,0,39
2024-06-19,MIA,2024,STL,11830.0,W-wo,4.0,3.0,6,2,0,0,0,0,40
2024-06-21,MIA,2024,SEA,11794.0,W-wo,3.0,2.0,6,4,1,0,0,0,41
2024-06-22,MIA,2024,SEA,13217.0,L,0.0,9.0,6,5,1,0,0,0,42
2024-06-23,MIA,2024,SEA,13540.0,W,6.0,4.0,6,6,1,0,0,0,43
2024-07-02,MIA,2024,BOS,14676.0,L,3.0,8.0,7,1,0,0,0,0,44
2024-07-03,MIA,2024,BOS,20285.0,L,2.0,7.0,7,2,0,0,0,0,45
2024-07-04,MIA,2024,BOS,20539.0,L,5.0,6.0,7,3,0,0,0,0,46
2024-07-05,MIA,2024,CHW,10136.0,L,2.0,3.0,7,4,1,0,0,0,47
2024-07-06,MIA,2024,CHW,13409.0,W,4.0,3.0,7,5,1,0,0,0,48
2024-07-07,MIA,2024,CHW,12268.0,W-wo,7.0,4.0,7,6,1,0,0,0,49
2024-07-19,MIA,2024,NYM,16542.0,W,6.0,4.0,7,4,1,0,0,0,50
2024-07-20,MIA,2024,NYM,21902.0,L,0.0,1.0,7,5,1,0,0,0,51
2024-07-21,MIA,2024,NYM,19418.0,W,4.0,2.0,7,6,1,0,0,0,52
2024-07-22,MIA,2024,NYM,13068.0,L,4.0,6.0,7,0,0,0,0,0,53
2024-07-23,MIA,2024,BAL,10410.0,W,6.0,3.0,7,1,0,0,0,0,54
2024-07-24,MIA,2024,BAL,12127.0,W,6.0,3.0,7,2,0,0,0,0,55
2024-07-25,MIA,2024,BAL,17989.0,L,6.0,7.0,7,3,0,0,0,0,56
2024-08-05,MIA,2024,CIN,9460.0,L,3.0,10.0,8,0,0,0,0,0,57
2024-08-06,MIA,2024,CIN,7948.0,L,2.0,8.0,8,1,0,0,0,0,58
2024-08-07,MIA,2024,CIN,8657.0,W,6.0,4.0,8,2,0,0,0,0,59
2024-08-08,MIA,2024,CIN,8728.0,L,4.0,10.0,8,3,0,0,0,0,60
2024-08-09,MIA,2024,SDP,12721.0,L,2.0,6.0,8,4,1,0,0,0,61
2024-08-10,MIA,2024,SDP,20223.0,L,8.0,9.0,8,5,1,0,0,0,62
2024-08-11,MIA,2024,SDP,15699.0,W,7.0,6.0,8,6,1,0,0,0,63
2024-08-19,MIA,2024,ARI,7318.0,L,6.0,9.0,8,0,0,0,0,0,64
2024-08-20,MIA,2024,ARI,6794.0,L,1.0,3.0,8,1,0,0,0,0,65
2024-08-21,MIA,2024,ARI,8248.0,L,8.0,10.0,8,2,0,0,0,0,66
2024-08-23,MIA,2024,CHC,13992.0,L,3.0,6.0,8,4,1,0,0,0,67
2024-08-24,MIA,2024,CHC,18138.0,L,2.0,14.0,8,5,1,0,0,0,68
2024-08-25,MIA,2024,CHC,17275.0,W,7.0,2.0,8,6,1,0,0,0,69
2024-09-03,MIA,2024,WSN,6854.0,L,2.0,6.0,9,1,0,0,0,1,70
2024-09-04,MIA,2024,WSN,6156.0,W-wo,4.0,3.0,9,2,0,0,0,1,71
2024-09-05,MIA,2024,PHI,9355.0,L,2.0,5.0,9,3,0,0,0,1,72
2024-09-06,MIA,2024,PHI,15963.0,L,2.0,16.0,9,4,1,0,0,1,73
2024-09-07,MIA,2024,PHI,23189.0,W,9.0,5.0,9,5,1,0,0,1,74
2024-09-08,MIA,2024,PHI,15202.0,W,10.0,1.0,9,6,1,0,0,1,75
2024-09-17,MIA,2024,LAD,17902.0,W,11.0,9.0,9,1,0,0,0,1,76
2024-09-18,MIA,2024,LAD,17138.0,L,4.0,8.0,9,2,0,0,0,1,77
2024-09-19,MIA,2024,LAD,17560.0,L,4.0,20.0,9,3,0,0,0,1,78
2024-09-20,MIA,2024,ATL,17139.0,W,4.0,3.0,9,4,1,0,0,1,79
2024-09-21,MIA,2024,ATL,25227.0,L,2.0,6.0,9,5,1,0,0,1,80
2024-09-22,MIA,2024,ATL,20490.0,L,4.0,5.0,9,6,1,0,0,1,81
2019-03-28,MIL,2019,STL,45304.0,W,5.0,4.0,3,3,0,1,0,0,1
2019-03-29,MIL,2019,STL,30157.0,L,5.0,9.0,3,4,1,0,0,0,2
2019-03-30,MIL,2019,STL,36655.0,W,4.0,2.0,3,5,1,0,0,0,3
2019-03-31,MIL,2019,STL,35042.0,W-wo,5.0,4.0,3,6,1,0,0,0,4
2019-04-05,MIL,2019,CHC,34926.0,W,13.0,10.0,4,4,1,0,0,0,5
2019-04-06,MIL,2019,CHC,42790.0,L,8.0,14.0,4,5,1,0,0,0,6
2019-04-07,MIL,2019,CHC,40322.0,W,4.0,2.0,4,6,1,0,0,0,7
2019-04-15,MIL,2019,STL,28199.0,W,10.0,7.0,4,0,0,0,0,0,8
2019-04-16,MIL,2019,STL,30260.0,W,8.0,4.0,4,1,0,0,0,0,9
2019-04-17,MIL,2019,STL,29817.0,L,3.0,6.0,4,2,0,0,0,0,10
2019-04-18,MIL,2019,LAD,33281.0,L,1.0,3.0,4,3,0,0,0,0,11
2019-04-19,MIL,2019,LAD,36776.0,L,3.0,5.0,4,4,1,0,0,0,12
2019-04-20,MIL,2019,LAD,40402.0,W,5.0,0.0,4,5,1,0,0,0,13
2019-04-21,MIL,2019,LAD,32054.0,L,5.0,6.0,4,6,1,0,0,0,14
2019-04-29,MIL,2019,COL,23356.0,W,5.0,1.0,4,0,0,0,0,0,15
2019-04-30,MIL,2019,COL,25673.0,W,4.0,3.0,4,1,0,0,0,0,16
2019-05-01,MIL,2019,COL,28780.0,L,4.0,11.0,5,2,0,0,0,0,17
2019-05-02,MIL,2019,COL,21319.0,L,6.0,11.0,5,3,0,0,0,0,18
2019-05-03,MIL,2019,NYM,32550.0,W,3.0,1.0,5,4,1,0,0,0,19
2019-05-04,MIL,2019,NYM,39565.0,W-wo,4.0,3.0,5,5,1,0,0,0,20
2019-05-05,MIL,2019,NYM,36016.0,W,3.0,2.0,5,6,1,0,0,0,21
2019-05-06,MIL,2019,WSN,29299.0,W,5.0,3.0,5,0,0,0,0,0,22
2019-05-07,MIL,2019,WSN,31023.0,W,6.0,0.0,5,1,0,0,0,0,23
2019-05-08,MIL,2019,WSN,30333.0,W,7.0,3.0,5,2,0,0,0,0,24
2019-05-21,MIL,2019,CIN,36829.0,L,0.0,3.0,5,1,0,0,0,0,25
2019-05-22,MIL,2019,CIN,35330.0,W,11.0,9.0,5,2,0,0,0,0,26
2019-05-24,MIL,2019,PHI,40254.0,L,4.0,6.0,5,4,1,0,0,0,27
2019-05-25,MIL,2019,PHI,42475.0,L,2.0,7.0,5,5,1,0,0,0,28
2019-05-26,MIL,2019,PHI,44174.0,W,9.0,1.0,5,6,1,0,0,0,29
2019-06-04,MIL,2019,MIA,25364.0,L,0.0,16.0,6,1,0,0,0,0,30
2019-06-05,MIL,2019,MIA,26615.0,L,3.0,8.0,6,2,0,0,0,0,31
2019-06-06,MIL,2019,MIA,25409.0,W,5.0,1.0,6,3,0,0,0,0,32
2019-06-07,MIL,2019,PIT,30296.0,W,10.0,4.0,6,4,1,0,0,0,33
2019-06-08,MIL,2019,PIT,40704.0,W,5.0,3.0,6,5,1,0,0,0,34
2019-06-09,MIL,2019,PIT,45375.0,W,5.0,2.0,6,6,1,0,0,0,35
2019-06-20,MIL,2019,CIN,28898.0,L,1.0,7.0,6,3,0,0,0,0,36
2019-06-21,MIL,2019,CIN,38289.0,L,7.0,11.0,6,4,1,0,0,0,37
2019-06-22,MIL,2019,CIN,43971.0,W,6.0,5.0,6,5,1,0,0,0,38
2019-06-23,MIL,2019,CIN,41237.0,W,7.0,5.0,6,6,1,0,0,0,39
2019-06-25,MIL,2019,SEA,28468.0,L,3.0,8.0,6,1,0,0,0,0,40
2019-06-26,MIL,2019,SEA,30074.0,L,2.0,4.0,6,2,0,0,0,0,41
2019-06-27,MIL,2019,SEA,36587.0,W,4.0,2.0,6,3,0,0,0,0,42
2019-06-28,MIL,2019,PIT,33931.0,L,2.0,3.0,6,4,1,0,0,0,43
2019-06-29,MIL,2019,PIT,37821.0,W,3.0,1.0,6,5,1,0,0,0,44
2019-06-30,MIL,2019,PIT,41257.0,W,2.0,1.0,6,6,1,0,0,0,45
2019-07-12,MIL,2019,SFG,40186.0,L,7.0,10.0,7,4,1,0,0,0,46
2019-07-13,MIL,2019,SFG,42324.0,W-wo,5.0,4.0,7,5,1,0,0,0,47
2019-07-14,MIL,2019,SFG,43259.0,L,3.0,8.0,7,6,1,0,0,0,48
2019-07-15,MIL,2019,ATL,31850.0,L,2.0,4.0,7,0,0,0,0,0,49
2019-07-16,MIL,2019,ATL,31599.0,W,13.0,1.0,7,1,0,0,0,0,50
2019-07-17,MIL,2019,ATL,36928.0,W,5.0,4.0,7,2,0,0,0,0,51
2019-07-22,MIL,2019,CIN,26235.0,L,5.0,6.0,7,0,0,0,0,0,52
2019-07-23,MIL,2019,CIN,33512.0,L,6.0,14.0,7,1,0,0,0,0,53
2019-07-24,MIL,2019,CIN,39682.0,W,5.0,4.0,7,2,0,0,0,0,54
2019-07-26,MIL,2019,CHC,40566.0,W,3.0,2.0,7,4,1,0,0,0,55
2019-07-27,MIL,2019,CHC,43931.0,W-wo,5.0,3.0,7,5,1,0,0,0,56
2019-07-28,MIL,2019,CHC,43544.0,L,4.0,11.0,7,6,1,0,0,0,57
2019-08-09,MIL,2019,TEX,35294.0,W-wo,6.0,5.0,8,4,1,0,0,0,58
2019-08-10,MIL,2019,TEX,41903.0,W,3.0,2.0,8,5,1,0,0,0,59
2019-08-11,MIL,2019,TEX,44411.0,L,0.0,1.0,8,6,1,0,0,0,60
2019-08-13,MIL,2019,MIN,44331.0,L,5.0,7.0,8,1,0,0,0,0,61
2019-08-14,MIL,2019,MIN,41077.0,W,6.0,5.0,8,2,0,0,0,0,62
2019-08-23,MIL,2019,ARI,42209.0,W,6.0,1.0,8,4,1,0,0,0,63
2019-08-24,MIL,2019,ARI,41737.0,W,4.0,0.0,8,5,1,0,0,0,64
2019-08-25,MIL,2019,ARI,38920.0,L,2.0,5.0,8,6,1,0,0,0,65
2019-08-26,MIL,2019,STL,29475.0,L,2.0,12.0,8,0,0,0,0,0,66
2019-08-27,MIL,2019,STL,36690.0,L,3.0,6.0,8,1,0,0,0,0,67
2019-08-28,MIL,2019,STL,33045.0,W,4.0,1.0,8,2,0,0,0,0,68
2019-09-02,MIL,2019,HOU,39046.0,L,2.0,3.0,9,0,0,0,0,1,69
2019-09-03,MIL,2019,HOU,29335.0,W,4.0,2.0,9,1,0,0,0,1,70
2019-09-05,MIL,2019,CHC,31007.0,L,5.0,10.0,9,3,0,0,0,1,71
2019-09-06,MIL,2019,CHC,38139.0,W,7.0,1.0,9,4,1,0,0,1,72
2019-09-07,MIL,2019,CHC,44323.0,W-wo,3.0,2.0,9,5,1,0,0,1,73
2019-09-08,MIL,2019,CHC,44217.0,W,8.0,5.0,9,6,1,0,0,1,74
2019-09-16,MIL,2019,SDP,33215.0,W,5.0,1.0,9,0,0,0,0,1,75
2019-09-17,MIL,2019,SDP,34565.0,W,3.0,1.0,9,1,0,0,0,1,76
2019-09-18,MIL,2019,SDP,38235.0,L,1.0,2.0,9,2,0,0,0,1,77
2019-09-19,MIL,2019,SDP,31687.0,W,5.0,1.0,9,3,0,0,0,1,78
2019-09-20,MIL,2019,PIT,43390.0,W,10.0,1.0,9,4,1,0,0,1,79
2019-09-21,MIL,2019,PIT,42888.0,W,10.0,1.0,9,5,1,0,0,1,80
2019-09-22,MIL,2019,PIT,43321.0,W,4.0,3.0,9,6,1,0,0,1,81
2021-04-01,MIL,2021,MIN,11740.0,W-wo,6.0,5.0,4,3,0,1,0,0,1
2021-04-03,MIL,2021,MIN,11383.0,L,0.0,2.0,4,5,1,0,0,0,2
2021-04-04,MIL,2021,MIN,10666.0,L,2.0,8.0,4,6,1,0,0,0,3
2021-04-12,MIL,2021,CHC,11209.0,W,6.0,3.0,4,0,0,0,0,0,4
2021-04-13,MIL,2021,CHC,11025.0,L,2.0,3.0,4,1,0,0,0,0,5
2021-04-14,MIL,2021,CHC,10598.0,W,7.0,0.0,4,2,0,0,0,0,6
2021-04-16,MIL,2021,PIT,11967.0,L,1.0,6.0,4,4,1,0,0,0,7
2021-04-17,MIL,2021,PIT,12038.0,W,7.0,1.0,4,5,1,0,0,0,8
2021-04-18,MIL,2021,PIT,11772.0,L,5.0,6.0,4,6,1,0,0,0,9
2021-04-26,MIL,2021,MIA,10749.0,L,0.0,8.0,4,0,0,0,0,0,10
2021-04-27,MIL,2021,MIA,10620.0,W,5.0,4.0,4,1,0,0,0,0,11
2021-04-28,MIL,2021,MIA,11564.0,L,2.0,6.0,4,2,0,0,0,0,12
2021-04-29,MIL,2021,LAD,10621.0,W,2.0,1.0,4,3,0,0,0,0,13
2021-04-30,MIL,2021,LAD,12044.0,W,3.0,1.0,4,4,1,0,0,0,14
2021-05-01,MIL,2021,LAD,12139.0,W-wo,6.0,5.0,5,5,1,0,0,0,15
2021-05-02,MIL,2021,LAD,12130.0,L,4.0,16.0,5,6,1,0,0,0,16
2021-05-11,MIL,2021,STL,10595.0,L,1.0,6.0,5,1,0,0,0,0,17
2021-05-12,MIL,2021,STL,10226.0,W,4.0,1.0,5,2,0,0,0,0,18
2021-05-13,MIL,2021,STL,10554.0,L,0.0,2.0,5,3,0,0,0,0,19
2021-05-14,MIL,2021,ATL,12130.0,L,3.0,6.0,5,4,1,0,0,0,20
2021-05-15,MIL,2021,ATL,16344.0,L,1.0,5.0,5,5,1,0,0,0,21
2021-05-16,MIL,2021,ATL,16044.0,W,10.0,9.0,5,6,1,0,0,0,22
2021-05-24,MIL,2021,SDP,14524.0,W,5.0,3.0,5,0,0,0,0,0,23
2021-05-25,MIL,2021,SDP,13566.0,L,1.0,7.0,5,1,0,0,0,0,24
2021-05-26,MIL,2021,SDP,13478.0,L,1.0,2.0,5,2,0,0,0,0,25
2021-05-27,MIL,2021,SDP,13572.0,W-wo,6.0,5.0,5,3,0,0,0,0,26
2021-05-31,MIL,2021,DET,23917.0,W-wo,3.0,2.0,5,0,0,0,0,0,27
2021-06-01,MIL,2021,DET,12058.0,L,7.0,10.0,6,1,0,0,0,0,28
2021-06-03,MIL,2021,ARI,12392.0,W,7.0,4.0,6,3,0,0,0,0,29
2021-06-04,MIL,2021,ARI,15261.0,W,5.0,1.0,6,4,1,0,0,0,30
2021-06-05,MIL,2021,ARI,20073.0,W,7.0,5.0,6,5,1,0,0,0,31
2021-06-06,MIL,2021,ARI,20117.0,W,2.0,0.0,6,6,1,0,0,0,32
2021-06-11,MIL,2021,PIT,17678.0,W,7.0,4.0,6,4,1,0,0,0,33
2021-06-12,MIL,2021,PIT,20126.0,W,7.0,4.0,6,5,1,0,0,0,34
2021-06-13,MIL,2021,PIT,20545.0,W,5.0,2.0,6,6,1,0,0,0,35
2021-06-14,MIL,2021,CIN,17127.0,L,2.0,10.0,6,0,0,0,0,0,36
2021-06-15,MIL,2021,CIN,16584.0,L,1.0,2.0,6,1,0,0,0,0,37
2021-06-16,MIL,2021,CIN,20088.0,L,1.0,2.0,6,2,0,0,0,0,38
2021-06-25,MIL,2021,COL,31140.0,W-wo,5.0,4.0,6,4,1,0,0,0,39
2021-06-26,MIL,2021,COL,32573.0,W,10.0,4.0,6,5,1,0,0,0,40
2021-06-27,MIL,2021,COL,25016.0,W,5.0,0.0,6,6,1,0,0,0,41
2021-06-28,MIL,2021,CHC,30251.0,W,14.0,4.0,6,0,0,0,0,0,42
2021-06-29,MIL,2021,CHC,24423.0,W,2.0,1.0,6,1,0,0,0,0,43
2021-06-30,MIL,2021,CHC,32193.0,W,15.0,7.0,6,2,0,0,0,0,44
2021-07-08,MIL,2021,CIN,22948.0,W,5.0,3.0,7,3,0,0,0,0,45
2021-07-09,MIL,2021,CIN,24844.0,L,0.0,2.0,7,4,1,0,0,0,46
2021-07-10,MIL,2021,CIN,32034.0,L,3.0,4.0,7,5,1,0,0,0,47
2021-07-11,MIL,2021,CIN,32135.0,L,1.0,3.0,7,6,1,0,0,0,48
2021-07-20,MIL,2021,KCR,20140.0,L,2.0,5.0,7,1,0,0,0,0,49
2021-07-21,MIL,2021,KCR,30063.0,L,3.0,6.0,7,2,0,0,0,0,50
2021-07-23,MIL,2021,CHW,32714.0,W,7.0,1.0,7,4,1,0,0,0,51
2021-07-24,MIL,2021,CHW,41686.0,W,6.0,1.0,7,5,1,0,0,0,52
2021-07-25,MIL,2021,CHW,36887.0,L,1.0,3.0,7,6,1,0,0,0,53
2021-08-02,MIL,2021,PIT,23563.0,W,6.0,2.0,8,0,0,0,0,0,54
2021-08-03,MIL,2021,PIT,24902.0,L,5.0,8.0,8,1,0,0,0,0,55
2021-08-04,MIL,2021,PIT,28003.0,W,4.0,2.0,8,2,0,0,0,0,56
2021-08-06,MIL,2021,SFG,33250.0,W-wo,2.0,1.0,8,4,1,0,0,0,57
2021-08-07,MIL,2021,SFG,34155.0,L,6.0,9.0,8,5,1,0,0,0,58
2021-08-08,MIL,2021,SFG,38597.0,L,4.0,5.0,8,6,1,0,0,0,59
2021-08-20,MIL,2021,WSN,27998.0,L,1.0,4.0,8,4,1,0,0,0,60
2021-08-21,MIL,2021,WSN,36938.0,W,9.0,6.0,8,5,1,0,0,0,61
2021-08-22,MIL,2021,WSN,33507.0,W,7.0,3.0,8,6,1,0,0,0,62
2021-08-24,MIL,2021,CIN,24819.0,W,7.0,4.0,8,1,0,0,0,0,63
2021-08-25,MIL,2021,CIN,24715.0,W,4.0,1.0,8,2,0,0,0,0,64
2021-08-26,MIL,2021,CIN,28656.0,L,1.0,5.0,8,3,0,0,0,0,65
2021-09-03,MIL,2021,STL,23987.0,L,4.0,15.0,9,4,1,0,0,1,66
2021-09-04,MIL,2021,STL,33439.0,W,4.0,0.0,9,5,1,0,0,1,67
2021-09-05,MIL,2021,STL,33845.0,W-wo,6.0,5.0,9,6,1,0,0,1,68
2021-09-06,MIL,2021,PHI,30192.0,L,0.0,12.0,9,0,0,0,0,1,69
2021-09-07,MIL,2021,PHI,22955.0,W,10.0,0.0,9,1,0,0,0,1,70
2021-09-08,MIL,2021,PHI,20654.0,W,4.0,3.0,9,2,0,0,0,1,71
2021-09-17,MIL,2021,CHC,28483.0,W,8.0,5.0,9,4,1,0,0,1,72
2021-09-18,MIL,2021,CHC,33625.0,W,6.0,4.0,9,5,1,0,0,1,73
2021-09-19,MIL,2021,CHC,34213.0,L,4.0,6.0,9,6,1,0,0,1,74
